meals_served,kitchen_staff,temperature_C,humidity_percent,day_of_week,special_event,past_waste_kg,staff_experience_beginner,staff_experience_expert,staff_experience_intermediate,waste_category_dairy,waste_category_grains,waste_category_meat,waste_category_vegetables,food_waste_kg
0.08478597706096148,-1.3995324669211504,-0.3497464476075954,-1.521962624360335,-1.0155887348669173,-0.30779350562554625,0.15316864009235312,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.21228889086149
0.008858625572833725,-1.3995324669211504,-1.0679015523097344,0.8571207806729025,-0.5173753932340899,-0.30779350562554625,-1.2967520456632555,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.439351766877284
-1.4793174635944704,-0.22056968525186374,0.20601875728833774,-0.865051113579294,0.4790512900315648,-0.30779350562554625,-0.9322486292365704,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.371950829934622
1.3072163360198183,0.2510154274158509,0.21260456881160789,-1.003978377290918,-1.0155887348669173,-0.30779350562554625,1.023757249751052,0.0,0.0,1.0,0.0,0.0,0.0,1.0,54.59807315308768
-0.8718986516894484,-0.4563622415857211,-0.9548124893548233,0.1304051591391569,0.9772646316643921,-0.30779350562554625,-1.7187750600203417,1.0,0.0,0.0,1.0,0.0,0.0,0.0,17.932966637160305
-1.5096884041897216,0.2510154274158509,-0.02490062394643469,0.42117438160153664,-0.019162051601262522,-0.30779350562554625,0.33964231840967246,0.0,1.0,0.0,0.0,1.0,0.0,0.0,34.63613749773884
-0.21892342889154956,0.015222871081993588,-1.337615146437731,-1.7208072389871312,1.4754779732972196,-0.30779350562554625,-1.6792406940865348,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.854052816946503
0.9883214597696819,1.6657707654189948,-0.5045177257486159,-0.26229788263171255,-1.0155887348669173,-0.30779350562554625,1.1547626059164686,1.0,0.0,0.0,0.0,0.0,1.0,0.0,55.890327947261575
-0.21133069374273677,0.015222871081993588,0.9414199945121516,1.4559019146958032,1.4754779732972196,-0.30779350562554625,-1.1021349469674322,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.4584765195143
-0.7428221541596312,-0.4563622415857211,-1.3290582729839504,-1.6606975903365402,-0.5173753932340899,-0.30779350562554625,0.8723641052428619,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.07514419765052
0.06960050676333593,1.6657707654189948,-0.3122550552142096,0.08124006306948196,0.4790512900315648,-0.30779350562554625,1.0404013431833485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,48.01682078187979
0.813688551346988,0.7226005400835656,0.8899235799799932,0.3314861759673131,-1.5138020764997446,-0.30779350562554625,0.2788070899728021,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.6593833594455
-0.71245121356438,1.4299782090851376,-0.9890551230981114,-0.11080896972508195,0.4790512900315648,-0.30779350562554625,0.5160423173574279,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.87593993371215
-0.917455062582325,-1.163739910587293,-1.0978087114387325,-1.4934207251560463,0.4790512900315648,-0.30779350562554625,-1.4880542609555536,0.0,0.0,1.0,1.0,0.0,0.0,0.0,10.819047907328834
-1.2970918200229637,1.4299782090851376,0.017579237804523088,0.5324388434331718,0.9772646316643921,-0.30779350562554625,-1.31577805033203,0.0,1.0,0.0,0.0,0.0,1.0,0.0,28.962394104348828
-1.2819063497253382,1.1941856527512802,-1.3685944460776103,0.6533101515252546,0.9772646316643921,-0.30779350562554625,0.08879914248776537,0.0,0.0,1.0,0.0,1.0,0.0,0.0,35.17782492561507
-0.6517093323738778,1.1941856527512802,0.3353794688295699,-0.4706667457000214,-1.0155887348669173,-0.30779350562554625,-1.3260211337637213,0.0,0.0,1.0,0.0,0.0,1.0,0.0,26.145963479108737
-0.7731930947548822,-1.6353250232550078,0.47973152958360454,-1.3849977851039899,-0.5173753932340899,-0.30779350562554625,1.1105150711609733,1.0,0.0,0.0,0.0,0.0,0.0,1.0,36.06435439834711
0.32016076667415755,0.2510154274158509,-1.413673280624745,1.2156765073052649,-0.019162051601262522,-0.30779350562554625,-0.052183156479962634,0.0,0.0,1.0,0.0,0.0,0.0,1.0,45.21106349139713
0.41127358845991085,-0.4563622415857211,-0.8552365235177154,1.1197476451852866,-1.0155887348669173,-0.30779350562554625,1.668001428489336,0.0,0.0,1.0,0.0,0.0,1.0,0.0,52.75777211937997
0.44923726420397475,1.6657707654189948,-1.108037588161789,-1.1068500284409561,0.9772646316643921,-0.30779350562554625,-1.4288113298645846,0.0,1.0,0.0,0.0,0.0,1.0,0.0,31.405077859126667
1.1629543681923757,-1.163739910587293,-1.2388870195447428,1.2074375617671256,-1.5138020764997446,-0.30779350562554625,1.6148231916016624,1.0,0.0,0.0,0.0,0.0,1.0,0.0,66.9904248323443
0.28219709093009365,-1.3995324669211504,0.7139635288232318,1.63637498538049,0.9772646316643921,-0.30779350562554625,-0.9107902322312448,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.07424467195734
1.1705471033411885,0.015222871081993588,3.144739612853293,-1.5842649515464933,0.4790512900315648,-0.30779350562554625,0.6248736578770246,0.0,0.0,1.0,0.0,0.0,1.0,0.0,67.151136112296
-0.48466915909999675,-0.22056968525186374,-1.0193959920603117,-0.945655535307926,1.4754779732972196,-0.30779350562554625,-0.7437018990896033,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29.201816950062387
3.0317163066939203,-1.6353250232550078,-0.273636260389619,-1.6347921009423374,-0.5173753932340899,-0.30779350562554625,1.4959974227316157,0.0,1.0,0.0,0.0,0.0,1.0,0.0,274.32878295005906
1.3983291578055719,1.6657707654189948,-0.7952157825858913,0.11967716844616524,-1.5138020764997446,-0.30779350562554625,-0.9064676419866056,0.0,0.0,1.0,0.0,0.0,1.0,0.0,47.98713556618173
-0.38596360216543063,-1.3995324669211504,-0.29777025651788314,-1.5319039836287043,-0.5173753932340899,-0.30779350562554625,0.8542553064285641,0.0,0.0,1.0,0.0,1.0,0.0,0.0,40.79206756606639
-1.0237533546657038,-0.4563622415857211,1.402181197241735,0.9451049068774747,0.9772646316643921,-0.30779350562554625,-1.0308382361969488,0.0,1.0,0.0,0.0,0.0,1.0,0.0,26.38852991430539
0.3277535018229703,1.6657707654189948,0.29305133092278446,-0.6638067643136212,-1.0155887348669173,-0.30779350562554625,1.6724072080871344,0.0,0.0,1.0,0.0,1.0,0.0,0.0,58.700088038759375
0.8060958161981753,1.4299782090851376,3.144739612853293,-0.9306975453079896,-1.0155887348669173,-0.30779350562554625,-0.22163480305081154,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.13949371526604
0.7681321404541114,0.9583930964174229,-0.43723109066563215,0.8647790279498292,0.9772646316643921,3.248931448269655,0.5841875674363477,0.0,0.0,1.0,0.0,0.0,1.0,0.0,72.05240748747588
3.0317163066939203,-1.6353250232550078,-1.0179908391772916,-0.7341070103193642,-1.0155887348669173,-0.30779350562554625,-1.638136374384025,0.0,0.0,1.0,0.0,1.0,0.0,0.0,69.86224757103845
-0.006326844724791827,1.4299782090851376,-0.9066956134690863,-1.3666421809296432,-1.5138020764997446,-0.30779350562554625,-1.240115334602043,1.0,0.0,0.0,0.0,0.0,1.0,0.0,29.955870306642534
-0.644116597225065,-1.3995324669211504,1.0229754304240022,0.9302845717586948,0.4790512900315648,-0.30779350562554625,0.6473525442570853,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.820062355471045
1.1933253087876268,-0.6921547979195785,0.0637026448133919,0.7595019303837622,-0.5173753932340899,-0.30779350562554625,-0.5793063090111066,0.0,1.0,0.0,0.0,1.0,0.0,0.0,40.68538814478501
1.3831436875079461,0.7226005400835656,1.240178806059766,1.1776929783251295,-0.019162051601262522,-0.30779350562554625,0.039091249821852636,1.0,0.0,0.0,0.0,0.0,1.0,0.0,56.47127034064352
-0.7580076244572567,0.2510154274158509,-0.9128548129984071,1.064619782008268,-1.5138020764997446,3.248931448269655,0.8134100979677814,0.0,1.0,0.0,1.0,0.0,0.0,0.0,49.325797035214485
1.28443813057338,-1.6353250232550078,-0.33315191425011026,0.36466489711266614,0.9772646316643921,-0.30779350562554625,-1.535771882643256,0.0,1.0,0.0,0.0,0.0,1.0,0.0,41.25908194110553
0.9199868434303669,-1.163739910587293,-0.5057022753700626,1.3678268938203553,-1.0155887348669173,-0.30779350562554625,-0.25339212487235313,0.0,1.0,0.0,0.0,1.0,0.0,0.0,41.17630009025122
0.5175718805432897,-1.163739910587293,-0.13313812116195603,-0.9834824758881091,-1.0155887348669173,-0.30779350562554625,0.7636650657346361,0.0,0.0,1.0,0.0,0.0,1.0,0.0,53.715560879337154
-0.6820802729691289,1.1941856527512802,-0.11654693558349055,-1.575816144066236,-1.0155887348669173,-0.30779350562554625,-0.5648827405209208,1.0,0.0,0.0,0.0,0.0,1.0,0.0,31.77886726915395
0.3125680315253448,0.48680798374970824,0.322047321748694,1.184225111794305,-1.0155887348669173,-0.30779350562554625,-0.1406154707828843,0.0,1.0,0.0,0.0,0.0,1.0,0.0,42.54529404897111
-1.3426482309158405,0.7226005400835656,0.10334061239891605,0.12502971932700152,0.4790512900315648,-0.30779350562554625,-1.3301494131631855,0.0,0.0,1.0,0.0,0.0,1.0,0.0,20.16181296092941
-0.6820802729691289,-0.4563622415857211,-0.3211094152057553,1.1904329471492185,-0.5173753932340899,-0.30779350562554625,-1.4151337737458847,0.0,0.0,1.0,0.0,1.0,0.0,0.0,14.928976606137452
0.9883214597696819,1.6657707654189948,0.8921138967723156,1.0519808346352715,1.4754779732972196,-0.30779350562554625,1.489838244267794,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.65201446440136
-1.2667208794277127,0.9583930964174229,0.6665047988603016,0.48309366630770467,-1.0155887348669173,-0.30779350562554625,1.0978014574807922,1.0,0.0,0.0,0.0,0.0,1.0,0.0,53.008322732556536
1.1781398384900013,0.015222871081993588,0.330354739354923,0.15654659474987578,0.4790512900315648,-0.30779350562554625,-0.571317639144302,1.0,0.0,0.0,0.0,1.0,0.0,0.0,39.2634479174479
-1.190793527939585,-1.163739910587293,-0.012888476497516921,1.242314376686675,-0.5173753932340899,-0.30779350562554625,-0.22951899214183571,0.0,0.0,1.0,0.0,0.0,0.0,1.0,34.50138153432251
0.5631282914361664,-0.9279473542534358,-0.7839343344385882,0.8908462532547436,-1.5138020764997446,-0.30779350562554625,1.6431672693940473,0.0,1.0,0.0,1.0,0.0,0.0,0.0,43.53105079417955
0.3960881181622853,-0.4563622415857211,-1.244273388920289,1.0912449935105495,1.4754779732972196,3.248931448269655,-0.403341997779815,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.74125686496456
-1.5704302853802237,-1.6353250232550078,0.5817616593226046,-0.21518863284962858,1.4754779732972196,-0.30779350562554625,-0.11893638864094078,0.0,0.0,1.0,0.0,0.0,1.0,0.0,21.392611155856557
1.3072163360198183,-1.163739910587293,-1.0443473354424906,0.4149104409116486,-0.5173753932340899,-0.30779350562554625,0.9936391813283066,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.80048111706691
0.8668376973886774,0.48680798374970824,0.6154035525526176,-1.210406903333607,-0.019162051601262522,-0.30779350562554625,-1.3545759335667298,0.0,0.0,1.0,0.0,1.0,0.0,0.0,36.805521974958125
-0.38596360216543063,-1.3995324669211504,0.8824395870145664,-0.08941556109091374,-1.0155887348669173,-0.30779350562554625,0.7354680811141812,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44.81123862378257
-0.37077813186780506,-0.6921547979195785,-0.9901574995398581,0.6764841053386935,0.4790512900315648,-0.30779350562554625,0.9834342004670081,0.0,0.0,1.0,0.0,0.0,1.0,0.0,39.66096850558484
-0.8567131813918227,-1.6353250232550078,-1.3114609650457267,1.0808875553852286,1.4754779732972196,-0.30779350562554625,0.38132039349477864,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.61210489811654
-1.3274627606182148,1.1941856527512802,-0.0025526296232248656,0.8332538752504797,-0.5173753932340899,-0.30779350562554625,1.1865665982068538,1.0,0.0,0.0,1.0,0.0,0.0,0.0,45.63730436819447
3.0317163066939203,0.9583930964174229,1.0119290760953414,-0.5667165596653726,-0.5173753932340899,-0.30779350562554625,0.3605470541533397,0.0,1.0,0.0,0.0,0.0,1.0,0.0,256.3255236378758
0.7681321404541114,-0.6921547979195785,0.8139250741834032,-0.9986004737638645,-0.019162051601262522,-0.30779350562554625,1.5880816588966307,1.0,0.0,0.0,0.0,0.0,1.0,0.0,59.60539459385943
-1.3426482309158405,-1.6353250232550078,-0.6574196435765874,0.18599456218123828,-0.019162051601262522,-0.30779350562554625,0.6320658823431724,0.0,1.0,0.0,0.0,1.0,0.0,0.0,29.439951281926007
-1.4413537878504066,0.48680798374970824,1.5099883062941728,-0.5222813457140598,-0.5173753932340899,3.248931448269655,-1.3268671679712447,0.0,0.0,1.0,1.0,0.0,0.0,0.0,32.53548134270126
3.0317163066939203,0.48680798374970824,0.27045170468930707,-1.6164813862279945,1.4754779732972196,-0.30779350562554625,-0.07026998408385626,0.0,0.0,1.0,0.0,0.0,1.0,0.0,251.5389324680473
0.9731359894720563,1.1941856527512802,-0.16639081408904685,-0.9956717292404235,0.4790512900315648,-0.30779350562554625,-0.6073089934128656,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.7642639312095
-1.1680153224931467,-1.163739910587293,-1.223485978377116,0.9913276570076383,1.4754779732972196,-0.30779350562554625,-1.2784414867992453,0.0,0.0,1.0,0.0,0.0,0.0,1.0,28.268873399801983
0.3960881181622853,-0.6921547979195785,0.9742884745112638,-0.5242963443355675,0.4790512900315648,-0.30779350562554625,-0.7871211938332555,0.0,1.0,0.0,1.0,0.0,0.0,0.0,34.40843663602788
0.6694265835195452,0.015222871081993588,-0.3410410661524282,-0.003857270421262954,-1.5138020764997446,-0.30779350562554625,1.1201688636713651,1.0,0.0,0.0,0.0,0.0,0.0,1.0,44.24663631666861
0.7833176107517369,1.1941856527512802,1.1135046991897273,-0.5185093282013683,0.9772646316643921,-0.30779350562554625,-0.7936724360757093,0.0,0.0,1.0,0.0,0.0,1.0,0.0,37.23267617728585
-0.7656003596060694,0.2510154274158509,1.4358598875597288,0.3776527387898315,-1.5138020764997446,3.248931448269655,1.4970429474822713,1.0,0.0,0.0,0.0,0.0,0.0,1.0,60.76397451235442
-1.016160619516891,0.48680798374970824,-0.3435553580985769,0.6792068411648748,-1.0155887348669173,-0.30779350562554625,-0.5338938924505999,0.0,0.0,1.0,0.0,0.0,0.0,1.0,32.01379114514473
0.441644529055162,-0.4563622415857211,-0.10168204442523782,1.5771461448440542,0.9772646316643921,-0.30779350562554625,0.5636033272954616,0.0,0.0,1.0,1.0,0.0,0.0,0.0,53.95318054042495
-1.631172166570726,0.48680798374970824,0.7715522698574313,0.12205562589346022,-1.0155887348669173,-0.30779350562554625,0.3340900603940101,1.0,0.0,0.0,1.0,0.0,0.0,0.0,38.50093835466662
-0.4163345427606817,1.1941856527512802,-0.4794360369167745,1.4967448112464006,-1.5138020764997446,-0.30779350562554625,-0.9361983336069334,0.0,1.0,0.0,0.0,0.0,0.0,1.0,30.575653714870235
1.117397957299499,-0.4563622415857211,0.11450752489849304,1.2406026541472857,-0.5173753932340899,-0.30779350562554625,1.241271840721029,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.40306270886595
1.1629543681923757,0.015222871081993588,-0.6996920019153787,1.0812283814195054,0.4790512900315648,-0.30779350562554625,0.4245206931188474,0.0,0.0,1.0,0.0,1.0,0.0,0.0,55.87701836695389
-1.3274627606182148,0.48680798374970824,0.49454157183355985,1.3661562761205033,1.4754779732972196,-0.30779350562554625,1.578499981748939,0.0,0.0,1.0,0.0,0.0,1.0,0.0,59.1004523269721
0.4188663236087236,-0.6921547979195785,1.100063901086009,-0.40371013297254277,0.9772646316643921,-0.30779350562554625,1.0144475340935932,0.0,0.0,1.0,0.0,1.0,0.0,0.0,53.440622009713785
0.06960050676333593,0.7226005400835656,-0.13690189467696004,-1.165216963081757,1.4754779732972196,-0.30779350562554625,0.11783494235960769,0.0,0.0,1.0,0.0,0.0,1.0,0.0,50.54387461927454
0.0164513607216465,-1.3995324669211504,1.416269949821985,-1.3886480908552776,-1.0155887348669173,-0.30779350562554625,0.7155376937093261,0.0,0.0,1.0,0.0,1.0,0.0,0.0,46.1404537057177
0.6846120538171708,-0.22056968525186374,-0.043863251528429355,1.1336049557016565,1.4754779732972196,-0.30779350562554625,-1.583131878056439,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.36216505308717
0.236640680037217,-0.22056968525186374,-0.3863915819987367,-0.4169094029155735,-1.0155887348669173,3.248931448269655,0.9316483056029069,0.0,0.0,1.0,0.0,0.0,0.0,1.0,62.04979168334652
-1.4945029338920959,-0.6921547979195785,0.8009807861321387,0.7154598730818942,-0.5173753932340899,3.248931448269655,0.24757652330485375,0.0,0.0,1.0,1.0,0.0,0.0,0.0,37.28427428157324
0.745353935007673,-1.3995324669211504,-0.9455027246803472,1.3421395667863447,-0.019162051601262522,-0.30779350562554625,0.8675837178474687,0.0,0.0,1.0,1.0,0.0,0.0,0.0,51.13027259648881
-0.5454110402904989,-0.22056968525186374,0.8059555439686557,0.5658982346825747,-0.5173753932340899,-0.30779350562554625,-0.5727148765510774,0.0,0.0,1.0,0.0,0.0,1.0,0.0,29.63256008394076
1.1325834275971245,0.2510154274158509,1.2983729609878047,-0.27549753951320805,1.4754779732972196,-0.30779350562554625,-0.5105927939783784,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39.74884586230344
-1.2743136145765255,1.4299782090851376,-1.1146234833500073,-1.6742283895301568,1.4754779732972196,3.248931448269655,-1.1286960718580406,0.0,0.0,1.0,0.0,1.0,0.0,0.0,38.05111009222554
-0.6820802729691289,-0.22056968525186374,0.15707084948512698,-0.2754765390668027,0.4790512900315648,-0.30779350562554625,1.526763186473844,0.0,0.0,1.0,0.0,0.0,1.0,0.0,44.27071902428671
-1.1983862630883977,0.015222871081993588,0.05845549005233546,1.213752281847546,-0.019162051601262522,-0.30779350562554625,0.4691112022110393,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.102347038498095
-1.3730191715110915,-0.9279473542534358,0.6201534606906245,0.09657949391567357,1.4754779732972196,-0.30779350562554625,-1.2038052929766232,0.0,0.0,1.0,0.0,0.0,1.0,0.0,18.394552571651975
0.3353462369717831,0.2510154274158509,-1.3598413772039344,1.0458791462454253,0.9772646316643921,-0.30779350562554625,-0.5809123541771485,0.0,0.0,1.0,0.0,0.0,1.0,0.0,32.07990281496097
0.3657171775670342,0.48680798374970824,0.31759016412382945,-0.14138642410202024,-1.0155887348669173,-0.30779350562554625,1.0412014227108815,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.25970471935827
-1.2515354091300872,0.48680798374970824,-3.135968037190211,1.46460140211864,0.9772646316643921,3.248931448269655,-0.3124617591347758,0.0,0.0,1.0,0.0,0.0,0.0,1.0,47.43900059387273
-0.006326844724791827,1.6657707654189948,-0.44113019185967883,-0.742753798616986,-0.019162051601262522,-0.30779350562554625,0.8240790632491508,0.0,1.0,0.0,1.0,0.0,0.0,0.0,47.78017238355224
0.7149829944124219,0.48680798374970824,1.1497545911431528,0.5849785649799034,-0.019162051601262522,-0.30779350562554625,-0.8688088074015674,0.0,1.0,0.0,0.0,1.0,0.0,0.0,43.59308945899236
-0.07466146106410682,-0.22056968525186374,1.2721998792640643,-1.5712459900714526,1.4754779732972196,-0.30779350562554625,0.1875857702715454,1.0,0.0,0.0,0.0,0.0,1.0,0.0,38.21478430206521
-0.15818154770104734,-0.6921547979195785,-1.4250083683392842,-0.22885512020592902,-0.5173753932340899,-0.30779350562554625,-0.2770251057568741,1.0,0.0,0.0,0.0,0.0,1.0,0.0,28.10933876263433
0.236640680037217,-1.6353250232550078,-1.0081050274946786,-0.8236237512293433,-0.019162051601262522,-0.30779350562554625,-0.2634776306169152,1.0,0.0,0.0,0.0,1.0,0.0,0.0,38.68007153542472
0.09997144735858704,0.015222871081993588,0.41287692817703386,-0.4319725159650724,-0.019162051601262522,-0.30779350562554625,-1.3991190317064874,0.0,1.0,0.0,0.0,0.0,0.0,1.0,21.50917831107774
-1.0920879710050189,0.2510154274158509,1.236291904920778,1.0111730246766637,-0.5173753932340899,-0.30779350562554625,0.6140309512991637,0.0,0.0,1.0,1.0,0.0,0.0,0.0,33.040577710116835
-0.8870841219870739,-0.4563622415857211,1.1211661632463765,-1.7087050977144886,0.9772646316643921,-0.30779350562554625,1.1941328014810886,0.0,0.0,1.0,0.0,0.0,1.0,0.0,43.3618484483874
-0.35559266157017955,-1.163739910587293,0.4871726257585312,1.5663805341322636,1.4754779732972196,-0.30779350562554625,-0.6188693636870437,1.0,0.0,0.0,0.0,0.0,1.0,0.0,41.54422259935272
0.9731359894720563,1.1941856527512802,-0.13935899568146043,-0.9956717292404235,0.4790512900315648,-0.30779350562554625,-0.6073089934128656,0.0,0.0,1.0,1.0,0.0,0.0,0.0,39.7642639312095
-1.2287572036836487,0.7226005400835656,-1.130717813339507,-0.6878241025504834,-0.019162051601262522,-0.30779350562554625,-0.6942483276430058,0.0,1.0,0.0,0.0,0.0,1.0,0.0,27.04674865610133
-0.8870841219870739,-1.6353250232550078,-0.07685288832305441,0.6446242687610775,0.4790512900315648,-0.30779350562554625,0.9461370377070346,0.0,1.0,0.0,0.0,0.0,1.0,0.0,37.895126410712464
-0.37077813186780506,0.015222871081993588,0.21209966361615892,-1.2245064442690845,0.9772646316643921,-0.30779350562554625,1.174477474746791,0.0,0.0,1.0,0.0,0.0,1.0,0.0,49.84778399141293
-0.8263422407965717,0.015222871081993588,1.4477162370696877,-1.6277123757142595,0.4790512900315648,-0.30779350562554625,-1.0174136791103638,0.0,0.0,1.0,0.0,0.0,1.0,0.0,33.17869329213691
-0.9857896789216399,0.9583930964174229,0.5632163182254845,-1.5506053717027501,0.9772646316643921,-0.30779350562554625,-1.2261499909546232,0.0,0.0,1.0,0.0,0.0,0.0,1.0,23.26068621846609
-0.3024435155284901,1.4299782090851376,0.4675847910949537,-0.49711447773034184,0.9772646316643921,-0.30779350562554625,-1.2664784117664505,1.0,0.0,0.0,0.0,0.0,1.0,0.0,27.32213577356579
-0.4618909536535584,0.2510154274158509,0.9370889829827111,-1.556414190163222,-1.5138020764997446,-0.30779350562554625,1.181622160229727,1.0,0.0,0.0,0.0,0.0,1.0,0.0,45.34485117834335
1.3299945414662568,0.48680798374970824,-1.065916054341216,1.1504695804274563,-0.5173753932340899,-0.30779350562554625,-0.9079985948448669,0.0,0.0,1.0,0.0,0.0,1.0,0.0,40.93511002748501
-0.18855248829629845,-0.22056968525186374,-0.5792122848512873,1.02132263107416,-1.0155887348669173,-0.30779350562554625,0.9875019882950872,0.0,0.0,1.0,0.0,0.0,1.0,0.0,42.26575192171533
0.9731359894720563,0.9583930964174229,-0.2769960778591357,0.9520765327439711,-1.5138020764997446,-0.30779350562554625,-0.33127189107043004,1.0,0.0,0.0,0.0,0.0,0.0,1.0,52.17211773229588
0.10756418250739981,-0.4563622415857211,0.983573051915628,1.0125098474742764,0.9772646316643921,-0.30779350562554625,-0.6047081822974549,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.91055238295943
1.2920308657221928,-0.9279473542534358,-0.6986718032443453,-0.10302115817590131,-1.0155887348669173,-0.30779350562554625,-1.2579720758719954,1.0,0.0,0.0,0.0,1.0,0.0,0.0,35.68984150664048
-0.02151231502241738,0.2510154274158509,1.2791670913074646,-0.9797185440939544,-0.5173753932340899,-0.30779350562554625,-0.6084375986794306,0.0,0.0,1.0,0.0,0.0,1.0,0.0,27.260593228954438
-1.046531560112142,-1.6353250232550078,1.4649012842269113,1.6277134884826612,-0.019162051601262522,3.248931448269655,-1.6875105373098656,0.0,0.0,1.0,0.0,1.0,0.0,0.0,21.56554549366156
0.9048013731327413,-0.4563622415857211,-0.2515786247909691,-1.083039447115659,-1.0155887348669173,-0.30779350562554625,-1.6376207828104152,0.0,0.0,1.0,0.0,0.0,1.0,0.0,41.23289697247544
-0.1809597531474857,-1.6353250232550078,0.9007138784278012,0.9773489820742186,0.4790512900315648,-0.30779350562554625,1.0590772949206042,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.43122661388152
1.3148090711686313,1.4299782090851376,-0.7555201921695103,0.32930560427345495,-0.5173753932340899,-0.30779350562554625,1.2116478833433921,0.0,1.0,0.0,0.0,0.0,0.0,1.0,62.424468036902056
-0.6289311269274395,-1.6353250232550078,1.0834985021459238,0.027888420184067616,-1.5138020764997446,-0.30779350562554625,1.1295735917297176,1.0,0.0,0.0,0.0,1.0,0.0,0.0,40.68199037157513
-0.644116597225065,-0.6921547979195785,0.5514059448035876,1.1033198854876873,-0.5173753932340899,3.248931448269655,0.23525137689373524,0.0,1.0,0.0,0.0,0.0,1.0,0.0,39.15972278810143
3.0317163066939203,0.2510154274158509,1.230876546916862,1.0182385254580737,-1.5138020764997446,-0.30779350562554625,0.7357126058190562,0.0,0.0,1.0,0.0,0.0,1.0,0.0,249.173877572672
